"_id.Fisher ID",_id.reportDate,reportName,reportDate,group,category,Fisher ID,Shoot Start,Shoot Start Location,Shoot Finish,Shoot Finish Location,Shot Depth (m),Haul Start,Haul End,Comments (Catch),Main Species Index,Main Species,Main Catch Weight (kg),Record Bycatch (Y/N),Fishing Gear,Bait Used,No Hooks,Line Length (m),Mitigation Study,Mitigation type,Fisher Sampling (Y/N),Comments,Bycatch Index,Bycatch Species,Individual / Group,Sex,Alive Count,Dead Count,Retained Count,Total Alive Weight (kg),Total Dead Weight (kg),Total Retained Weight (Kg),Photo (First),Sampled Species Index,Sampled Species,Number of Individuals,Length Category,Sex (Sampled Species),Comments (Sampled Species),AST Correlation ID,APP Correlation ID,Uploaded Date
FM000002,2021-08-17T00:00:00.000Z,FM000002,2021-08-17T00:00:00.000Z,4.0,,FM000002,2021-08-17T03:49:13.617Z,"50.220155,-4.78361166666667",2021-08-17T03:54:57.866Z,"50.2189216666667,-4.78697",30,2021-08-17T06:00:00.000Z,2021-08-17T06:10:00.000Z,NA,0,Mackerel,60,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4bc92ba9-38f0-4f4b-bc46-c087de11f435,5C67B99B0A6A4BCCBDF8266589E9D289,2021-08-17T10:25:33.756Z
FM000002,2021-08-17T00:00:00.000Z,FM000002,2021-08-17T00:00:00.000Z,4.0,,FM000002,2021-08-17T04:02:21.581Z,"50.2192883333333,-4.788255",2021-08-17T04:08:15.618Z,"50.21699,-4.78875333333333",23,2021-08-17T06:55:00.000Z,2021-08-17T07:05:00.000Z,NA,0,Mackerel,60,N,MO1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56c95e72-92ce-444a-a00f-0205df5b4ec8,D6337350384F4025A77B9895FFC93346,2021-08-17T10:25:35.325Z
FM000003,2021-05-22T00:00:00.000Z,FM000003,2021-05-22T00:00:00.000Z,4.0,,FM000003,2021-05-22T04:11:53.848Z,"50.27711705,-4.77576135",2021-05-22T04:15:53.338Z,"50.27605784,-4.77232822",16,2021-05-22T05:20:00.000Z,2021-05-22T05:50:00.000Z,NA,0,Mackerel,2,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997e377e-c342-4efc-91b1-0539f6be1d12,4DDA5AAE60DE490D8642A68AD1F074FD,2021-05-22T08:40:25.116Z
FM000003,2021-05-22T00:00:00.000Z,FM000003,2021-05-22T00:00:00.000Z,4.0,,FM000003,2021-05-22T04:03:26.315Z,"50.27340037,-4.77938473",2021-05-22T04:07:39.562Z,"50.27256874,-4.77588622",14,2021-05-22T06:15:00.000Z,2021-05-22T07:00:00.000Z,NA,0,Mackerel,5,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829dde7-a342-45a6-b14a-c68ce4181236,24091E1CE5A84A528E22F1D72706D5A4,2021-05-22T08:40:24.676Z
FM000003,2021-03-04T00:00:00.000Z,FM000003,2021-03-04T00:00:00.000Z,4.0,,FM000003,2021-03-04T05:45:00.000Z,'29E534,2021-03-04T05:50:00.000Z,'29E534,18,2021-03-04T08:00:00.000Z,2021-03-04T10:00:00.000Z,NA,0,Mackerel,100,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d90c008c-9729-40bd-8cdb-a6b4ecce78ea,48EB72332AF242F3845EAD5D3AF633A6,2021-03-04T12:24:09.050Z
FM000003,2021-03-04T00:00:00.000Z,FM000003,2021-03-04T00:00:00.000Z,4.0,,FM000003,2021-03-03T00:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,NA,NA,NA,NA,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b9d72c3a-b779-4829-a669-7da46c640a90,D40D8ED513664BC7B85ED39F07590DAE,2021-03-04T12:24:05.617Z
FM000003,2021-03-04T00:00:00.000Z,FM000003,2021-03-04T00:00:00.000Z,4.0,,FM000003,2021-03-04T05:30:00.000Z,'29E534,2021-03-04T05:40:00.000Z,'29E534,12,2021-03-04T06:40:00.000Z,2021-03-04T08:00:00.000Z,NA,0,Mackerel,70,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537805ec-50b4-420e-a658-cb37d1a70119,46759B151D474B8D8D710D85B1D221AD,2021-03-04T12:24:08.785Z
FM000003,2021-03-17T00:00:00.000Z,FM000003,2021-03-17T00:00:00.000Z,4.0,,FM000003,2021-03-17T05:30:11.828Z,"50.27650256,-4.77854814",2021-03-17T05:32:09.419Z,"50.27401403,-4.7797468",8,2021-03-17T07:00:00.000Z,2021-03-17T07:30:00.000Z,NA,0,Mackerel,0,N,MA4,,,,Y,Lights,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e7d16c5-ebf4-4f01-8fec-395d4af2995e,F2002C2E95C04A8396E1D19CCBC7C37C,2021-03-17T09:55:39.682Z
FM000003,2021-03-17T00:00:00.000Z,FM000003,2021-03-17T00:00:00.000Z,4.0,,FM000003,2021-03-16T06:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,NA,0,Mackerel,5,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a6861b1b-93e7-4208-aacc-e4ba99194f24,95D9E977F06246C8A9777FD9BA52D394,2021-03-17T09:57:49.906Z
FM000003,2021-03-17T00:00:00.000Z,FM000003,2021-03-17T00:00:00.000Z,4.0,,FM000003,2021-03-17T05:21:15.806Z,"50.28048809,-4.77715057",2021-03-17T05:23:49.839Z,"50.28330464,-4.77708435",10,2021-03-17T06:30:00.000Z,2021-03-17T07:00:00.000Z,NA,0,Mackerel,0,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b88ebc03-df7d-4e57-b699-8ba124432b72,4BED2445E88D4DFDB6841056D04F8156,2021-03-17T09:55:39.129Z
FM000003,2021-11-20T00:00:00.000Z,FM000003,2021-11-20T00:00:00.000Z,4.0,,FM000003,2021-11-20T00:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,2021-11-20T07:00:00.000Z,2021-11-20T11:00:00.000Z,NA,0,Mackerel,200,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6ead63d3-75b1-4bfc-b732-1591626cee7b,8602378D3A4D4936B8673F9D6A136A0D,2021-11-20T19:48:09.536Z
FM000003,2022-01-02T00:00:00.000Z,FM000003,2022-01-02T00:00:00.000Z,4.0,,FM000003,2021-12-15T06:34:17.885Z,"50.29048,-4.77242666666667",2021-12-15T06:37:11.906Z,"50.2882316666667,-4.76874166666667",12,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,NA,0,,0,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8bb40adc-1d5f-4628-9ce3-eb3f9e486be7,EBFD5E34E20E48978EFFB6D889EED049,2022-01-02T19:43:51.388Z
FM000003,2022-01-02T00:00:00.000Z,FM000003,2022-01-02T00:00:00.000Z,4.0,,FM000003,2021-12-15T06:27:04.957Z,"50.2819033333333,-4.77461666666667",2021-12-15T06:29:50.880Z,"50.2853233333333,-4.776365",7,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,NA,0,,0,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e6dc57bf-8eb5-4e07-a005-3b6508445e5a,D95D3094859F4728898B168DBEF01F98,2022-01-02T19:43:49.962Z
FM000003,2022-01-02T00:00:00.000Z,FM000003,2022-01-02T00:00:00.000Z,4.0,,FM000003,2022-01-02T06:24:35.128Z,"50.27689,-4.77857333333333",2022-01-02T06:27:57.835Z,"50.2767583333333,-4.773385",17,2022-01-02T07:45:00.000Z,2022-01-02T08:15:00.000Z,NA,0,,10,N,MA4,,,,Y,No devices (control),N,Main catch herring,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bf96003e-5905-45b5-a93b-2b67775ccff8,F7E86F77D8204618AEF5B682EBDA1E28,2022-01-02T19:43:51.839Z
FM000003,2022-01-02T00:00:00.000Z,FM000003,2022-01-02T00:00:00.000Z,4.0,,FM000003,2022-01-02T06:31:41.262Z,"50.272915,-4.77118666666667",2022-01-02T06:34:01.956Z,"50.2704366666667,-4.77121666666667",21,2022-01-02T08:30:00.000Z,2022-01-02T09:50:00.000Z,NA,0,Whiting,80,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9411f2d1-17fb-48e8-bf32-189b053cdc9f,2134F0CF4ADF4FFF8D1D86F061261EBB,2022-01-02T19:43:52.235Z
FM000003,2021-05-19T00:00:00.000Z,FM000003,2021-05-19T00:00:00.000Z,4.0,,FM000003,2021-05-19T04:06:23.023Z,"50.27727179,-4.77635086",2021-05-19T04:09:57.645Z,"50.27639165,-4.77254395",14,2021-05-19T05:10:00.000Z,2021-05-19T05:50:00.000Z,NA,0,Mackerel,5,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5b7057c9-0bf1-4f32-85af-3b6f4fa52e0f,6BE22DF4E1B34875AA69B82E6E777398,2021-05-19T07:38:55.615Z
FM000003,2021-05-19T00:00:00.000Z,FM000003,2021-05-19T00:00:00.000Z,4.0,,FM000003,2021-05-19T03:57:30.663Z,"50.27326642,-4.78015549",2021-05-19T04:00:43.874Z,"50.27238415,-4.77590217",14,2021-05-19T06:00:00.000Z,2021-05-19T07:00:00.000Z,NA,0,Mackerel,10,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc005a23-ab9a-42da-b29f-e84ff02202fb,059E790D6136434C8B22FB3A1E5CB798,2021-05-19T07:38:54.956Z
FM000003,2021-08-02T00:00:00.000Z,FM000003,2021-08-02T00:00:00.000Z,4.0,,FM000003,2021-08-02T05:09:17.941Z,"50.2692866666667,-4.77248666666667",2021-08-02T05:12:18.695Z,"50.269245,-4.77647333333333",16,2021-08-02T06:40:00.000Z,2021-08-02T07:10:00.000Z,NA,0,Mackerel,10,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4b9b3928-e297-4fb8-af06-f2d726eb80cd,8DF59C44DC2249E5B36064F00BE8C324,2021-08-02T08:25:24.189Z
FM000003,2021-08-02T00:00:00.000Z,FM000003,2021-08-02T00:00:00.000Z,4.0,,FM000003,2021-08-02T05:00:49.475Z,"50.2756383333333,-4.77836833333333",2021-08-02T05:03:53.626Z,"50.2736583333333,-4.77534666666667",14,2021-08-02T05:50:00.000Z,2021-08-02T06:35:00.000Z,NA,0,Mackerel,20,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62ae1255-eeee-402c-956c-de9af6166ba4,E0AECB64208444178F0E9270C57467D1,2021-08-02T08:25:22.963Z
FM000003,2021-05-02T00:00:00.000Z,FM000003,2021-05-02T00:00:00.000Z,4.0,,FM000003,2021-05-02T05:30:00.000Z,"50.2677311100709,-4.77524500340223",2021-05-02T08:30:00.000Z,NA,0,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,NA,0,Mackerel,5,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c1334da0-52ee-4f5d-ad7d-920225b870a0,A4657F22EB22476483B28F8A885A4D49,2021-05-02T16:32:29.960Z
FM000003,2021-06-16T00:00:00.000Z,FM000003,2021-06-16T00:00:00.000Z,4.0,,FM000003,2021-06-14T07:40:18.830Z,"50.21671813,-4.74886648",2021-06-14T07:44:04.642Z,"50.21920521,-4.74347745",55,2021-06-16T05:30:00.000Z,2021-06-16T06:20:00.000Z,NA,0,Sole,5,N,S1,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f0f03d7b-0c66-45d8-a3ce-831a91eb5ce4,3311A9218E274DD599CDBBF60280BA97,2021-06-16T13:08:53.318Z
FM000003,2021-06-16T00:00:00.000Z,FM000003,2021-06-16T00:00:00.000Z,4.0,,FM000003,2021-06-14T07:44:19.200Z,"50.21934162,-4.74305829",2021-06-14T07:48:42.173Z,"50.22162764,-4.73772581",55,2021-06-16T06:30:00.000Z,2021-06-16T07:30:00.000Z,NA,0,Sole,2,N,S1,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5d772610-1c20-4cd8-8d3d-fff0ce47c9f6,F928AF4BAAB746789B4BA69FCBC64B68,2021-06-16T13:08:57.757Z
FM000003,2021-06-16T00:00:00.000Z,FM000003,2021-06-16T00:00:00.000Z,4.0,,FM000003,2021-06-14T08:55:16.256Z,"50.21855792,-4.75315171",2021-06-14T09:02:14.568Z,"50.22382474,-4.74444931",55,2021-06-16T07:45:00.000Z,2021-06-16T09:00:00.000Z,NA,0,Sole,2,N,S1,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a79b6f02-1a40-44e4-aaa4-03971b9eef0b,B5184EDC337F4945A85BB942833A5482,2021-06-16T13:09:00.471Z
FM000002,2021-05-06T00:00:00.000Z,FM000002,2021-05-06T00:00:00.000Z,4.0,,FM000002,2021-05-06T04:26:03.550Z,"50.2611666666667,-4.775575",2021-05-06T04:32:04.465Z,"50.2635066666667,-4.77436833333333",15,2021-05-06T06:15:00.000Z,1899-12-30T00:00:00.000Z,NA,0,Mackerel,8,N,Other Gill Net,,,,Y,,N,Mac 7,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3e8bf8b-3420-4333-bd21-f68a89affb01,7588DEDFB0C44904B4F877186C9F5194,2021-05-06T07:25:43.499Z
FM000002,2021-05-06T00:00:00.000Z,FM000002,2021-05-06T00:00:00.000Z,4.0,,FM000002,2021-05-06T05:19:00.840Z,"50.2899516666667,-4.76521333333333",2021-05-06T05:32:27.619Z,"50.2878298,-4.7843278",16,2021-05-06T07:20:00.000Z,1899-12-30T00:00:00.000Z,NA,0,Mackerel,25,N,Other Gill Net,,,,Y,Lights,N,Mac 7,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47efa560-bf9c-4a7f-9cda-bc8e01b40186,0003C5DCDE3E4A2B8C4CCD1638803C6A,2021-05-06T07:25:44.450Z
FM000002,2021-05-06T00:00:00.000Z,FM000002,2021-05-06T00:00:00.000Z,4.0,,FM000002,2021-05-06T04:55:43.702Z,"50.2810733333333,-4.77739",2021-05-06T05:00:09.670Z,"50.28124,-4.773585",13,2021-05-06T06:56:00.000Z,1899-12-30T00:00:00.000Z,NA,0,Mackerel,10,N,MA2,,,,Y,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75186da8-0475-4f3e-9569-01c53e8ee919,DA571299191E40DFB45FE3742B15D92A,2021-05-06T07:25:44.112Z
FM000002,2021-05-06T00:00:00.000Z,FM000002,2021-05-06T00:00:00.000Z,4.0,,FM000002,2021-05-06T04:12:40.826Z,"50.26285,-4.779715",2021-05-06T04:17:05.980Z,"50.264085,-4.77663333333333",12,2021-05-06T06:00:00.000Z,1899-12-30T00:00:00.000Z,NA,0,Mackerel,8,N,MA2,,,,Y,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250d46f6-47ab-4c62-b7aa-44ee07e2d804,53BE7FE85C3F4C8DA3551F731E7252A9,2021-05-06T07:25:42.295Z
FM000003,2021-03-23T00:00:00.000Z,FM000003,2021-03-23T00:00:00.000Z,4.0,,FM000003,2021-03-23T06:00:00.000Z,'29E528,1899-12-30T00:00:00.000Z,NA,0,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,NA,0,Mackerel,10,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479f7750-c75b-4ea5-b1fb-c1ed9d773917,002A03B0FD1C4B668CF421F9C084CD5D,2021-03-23T13:38:57.244Z
FM000003,2021-07-10T00:00:00.000Z,FM000003,2021-07-10T00:00:00.000Z,4.0,,FM000003,2021-07-10T04:35:42.588Z,"50.28183061,-4.77960153",2021-07-10T04:38:53.202Z,"50.28353526,-4.77539288",8,2021-07-10T06:00:00.000Z,2021-07-10T06:30:00.000Z,NA,0,Mackerel,3,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fa71393f-3906-4df7-b715-2cc1104d63f9,DBE6F6C9A035425A8B9153B63E5CD235,2021-07-10T08:36:04.131Z
FM000003,2021-07-10T00:00:00.000Z,FM000003,2021-07-10T00:00:00.000Z,4.0,,FM000003,2021-07-10T04:44:17.070Z,"50.3024874,-4.7824752",2021-07-10T04:47:29.151Z,"50.28893694,-4.76912383",10,2021-07-10T07:00:00.000Z,2021-07-10T07:40:00.000Z,NA,0,Mackerel,10,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54ebafcc-52e8-430c-8348-7aa58051cd86,807D45D49FDF409EAFA66A9393BCFD81,2021-07-10T08:36:04.434Z
FM000003,2021-07-10T00:00:00.000Z,FM000003,2021-07-10T00:00:00.000Z,4.0,,FM000003,2021-07-10T04:27:35.630Z,"50.27613514,-4.77921614",2021-07-10T04:30:11.624Z,"50.27577652,-4.77469909",13,2021-07-10T05:30:00.000Z,2021-07-10T06:00:00.000Z,NA,0,Mackerel,5,N,MA4,,,,Y,Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703fbbed-6f70-4693-a9a5-dafe75077ce3,43C7E950C43A420BBF4288EE9A93CDC9,2021-07-10T08:36:01.836Z
FM000003,2021-08-08T00:00:00.000Z,FM000003,2021-08-08T00:00:00.000Z,4.0,,FM000003,2021-08-08T05:00:39.338Z,"50.2766883333333,-4.77673166666667",2021-08-08T05:04:09.819Z,"50.27475,-4.77848",12,2021-08-08T06:00:00.000Z,2021-08-08T06:45:00.000Z,NA,0,Mackerel,5,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2b635b6f-072e-48db-a995-fb6613a9b25a,557D3DEBC036421C89F7354C027E5A35,2021-08-08T10:18:43.066Z
FM000003,2021-08-08T00:00:00.000Z,FM000003,2021-08-08T00:00:00.000Z,4.0,,FM000003,2021-08-08T05:11:20.246Z,"50.2816283333333,-4.77817833333333",2021-08-08T05:13:33.042Z,"50.2842283333333,-4.77926",7,2021-08-08T06:50:00.000Z,2021-08-08T07:30:00.000Z,NA,0,Mackerel,12,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28a8f2d7-424d-474d-bb3a-609b05640673,D9D8AE6A9ABA4BBFBA0BC31F7B9EFFCD,2021-08-08T10:18:44.753Z
FM000003,2021-08-19T00:00:00.000Z,FM000003,2021-08-19T00:00:00.000Z,4.0,,FM000003,2021-08-19T05:20:23.632Z,"50.3229349,-4.7663724",2021-08-19T05:22:05.960Z,"50.3233833333333,-4.756215",9,2021-08-19T07:00:00.000Z,2021-08-19T07:30:00.000Z,NA,0,Red Mullet,1,N,R1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d307db0a-384b-4ecb-a1e7-db09e1418673,55EFF7CE4F054DB388889F333EACA71D,2021-08-19T14:55:43.121Z
FM000003,2021-08-19T00:00:00.000Z,FM000003,2021-08-19T00:00:00.000Z,4.0,,FM000003,2021-08-19T05:27:16.397Z,"50.325885,-4.75263333333333",2021-08-19T05:30:25.354Z,"50.3232833333333,-4.75150666666667",12,2021-08-19T07:30:00.000Z,2021-08-19T08:00:00.000Z,NA,0,Red Mullet,3,N,R1,,,,Y,Lights,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,af67286e-590a-4d8e-ae1c-61d61db4175a,94EEE924FB73434198BCB73D123559C3,2021-08-19T14:55:43.300Z
FM000003,2021-08-19T00:00:00.000Z,FM000003,2021-08-19T00:00:00.000Z,4.0,,FM000003,2021-08-19T05:14:03.784Z,"50.319585,-4.75649166666667",2021-08-19T05:16:39.504Z,"50.3183133333333,-4.75244666666667",13,2021-08-19T06:30:00.000Z,2021-08-19T07:00:00.000Z,NA,0,Red Mullet,2,N,R1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32c08169-e2ab-4091-9c2b-f766c4fbb887,72A18DB3594446AC932CFDD18F84C1C8,2021-08-19T14:55:42.788Z
FM000003,2021-08-19T00:00:00.000Z,FM000003,2021-08-19T00:00:00.000Z,4.0,,FM000003,2021-08-19T05:05:02.217Z,"50.310485,-4.75903",2021-08-19T05:07:45.533Z,"50.3129733333333,-4.76085166666667",9,2021-08-19T06:00:00.000Z,2021-08-19T06:30:00.000Z,NA,0,Mackerel,3,N,R1,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6b065dae-b508-4c27-8858-477acb4f272a,E55C55F48770429DB18C6285580BA522,2021-08-19T14:55:41.223Z
FM000003,2021-11-29T00:00:00.000Z,FM000003,2021-11-29T00:00:00.000Z,4.0,,FM000003,2021-11-29T00:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,2021-11-28T14:30:00.000Z,2021-11-28T17:00:00.000Z,NA,0,Mackerel,150,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657711bb-9898-431f-970b-3857114c879c,EAB65D86FD9C4EC2A9106D7841BFFDE1,2021-11-29T11:17:40.175Z
FM000003,2021-11-29T00:00:00.000Z,FM000003,2021-11-29T00:00:00.000Z,4.0,,FM000003,2021-11-29T00:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,2021-11-29T07:00:00.000Z,2021-11-29T09:30:00.000Z,NA,0,Mackerel,20,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74fd8822-e0f8-44b6-b089-de6a2cd2ea3a,C95BEA9D2B37464BB96F2579AC658DE7,2021-11-29T11:17:41.771Z
FM000003,2021-08-01T00:00:00.000Z,FM000003,2021-08-01T00:00:00.000Z,4.0,,FM000003,2021-08-01T05:03:17.289Z,"50.27474,-4.77507333333333",2021-08-01T05:05:53.126Z,"50.272385,-4.77287333333333",17,2021-08-01T06:45:00.000Z,2021-08-01T07:10:00.000Z,NA,0,Mackerel,15,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f6fa2abc-ce66-413d-ac10-ed182040f2f0,562FDB3C512A492EB99730BC65DA0683,2021-08-01T07:34:44.880Z
FM000003,2021-09-16T00:00:00.000Z,FM000003,2021-09-16T00:00:00.000Z,4.0,,FM000003,2021-09-16T00:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,2021-09-16T06:00:00.000Z,2021-09-16T09:30:00.000Z,NA,0,Mackerel,15,N,Handlining,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4aa00c9b-3f2a-439b-aaf0-29c04f875ec8,F9A8344C8442417A9AF1159921949EBF,2021-09-16T18:11:04.703Z
FM000003,2021-06-04T00:00:00.000Z,FM000003,2021-06-04T00:00:00.000Z,4.0,,FM000003,2021-06-03T04:34:01.929Z,"50.3234241,-4.75714988",2021-06-03T04:35:55.660Z,"50.32297199,-4.75339579",8,2021-06-03T05:30:00.000Z,2021-06-03T06:15:00.000Z,NA,0,Mackerel,4,N,MA4,,,,Y,Lights & Pingers,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c7b7c52e-9f55-4512-8561-23784b9807fd,326F0A019B6A48B0814A71AAEF6FDD8A,2021-06-04T11:19:25.262Z
FM000003,2021-06-04T00:00:00.000Z,FM000003,2021-06-04T00:00:00.000Z,4.0,,FM000003,2021-06-03T04:24:00.772Z,"50.3427044,-4.770062",2021-06-03T04:26:27.155Z,"50.31795896,-4.75506635",10,2021-06-03T05:00:00.000Z,2021-06-03T05:30:00.000Z,NA,0,Mackerel,3,N,MA4,,,,Y,No devices (control),N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62badf18-76be-433e-9745-b14b01f4ed2a,FCABE29A7A124F8690F197D97FEBA27D,2021-06-04T11:19:23.596Z
FM000006,2021-03-21T00:00:00.000Z,FM000006,2021-03-21T00:00:00.000Z,4.0,,FM000006,2021-03-21T05:00:00.000Z,"49.9842916933234,-5.09347164488749",2021-03-21T15:23:20.470Z,"49.9844769897919,-5.09335933932592",90,2021-03-21T05:00:00.000Z,2021-03-21T15:00:00.000Z,NA,0,Monkfish,250,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60f528d6-3787-4360-91e8-12729a61623d,80FE3D59598AEB118636390346DD4692,2021-03-21T15:24:43.678Z
FM000006,2021-03-21T00:00:00.000Z,FM000006,2021-03-21T00:00:00.000Z,4.0,,FM000006,2021-03-20T00:00:00.000Z,"49.9305030345854,-5.19662933486011",2021-03-20T16:22:08.723Z,"49.930662977354,-5.19626068356479",90,2021-03-20T16:22:27.518Z,2021-03-20T16:22:29.833Z,NA,0,Monkfish,250,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54fa16ea-99f4-4c1e-817a-707cc7b8eee2,665519499889EB11B7B79152A6B3BA03,2021-03-21T15:24:42.814Z
